2.0,"2019-08-01 08:30:05.000000","2019-08-01 09:36:51.000000",1.0,34.98,4.0,N,138.0,1.0,1.0,156.0,0.0,0.5,15.0,22.62,0.3,194.42,0.0
1.0,"2019-08-01 10:45:36.000000","2019-08-01 11:42:15.000000",1.0,29.6,5.0,N,138.0,265.0,2.0,150.0,0.0,0.0,0.0,6.12,0.3,156.42,0.0
2.0,"2019-08-01 14:44:46.000000","2019-08-01 15:25:26.000000",1.0,14.99,5.0,N,223.0,265.0,1.0,150.0,0.0,0.0,0.0,6.12,0.3,156.42,0.0
2.0,"2019-08-01 15:50:59.000000","2019-08-01 16:17:01.000000",1.0,6.05,1.0,N,206.0,156.0,2.0,21.5,0.0,0.5,0.0,0.0,0.3,22.3,0.0
2.0,"2019-08-01 16:17:08.000000","2019-08-01 17:23:37.000000",1.0,33.17,5.0,N,132.0,265.0,2.0,150.0,0.0,0.0,0.0,6.12,0.3,156.42,0.0
1.0,"2019-08-01 16:36:50.000000","2019-08-01 18:39:53.000000",1.0,18.0,3.0,N,161.0,1.0,1.0,101.5,1.0,0.0,31.2,22.0,0.3,156.0,0.0
2.0,"2019-08-01 18:05:52.000000","2019-08-01 19:08:49.000000",1.0,29.19,1.0,N,132.0,156.0,2.0,79.0,1.0,0.5,0.0,12.24,0.3,93.04,0.0
2.0,"2019-08-01 21:00:53.000000","2019-08-01 21:41:29.000000",1.0,22.11,1.0,N,100.0,156.0,1.0,60.0,0.5,0.5,7.0,13.0,0.3,83.8,2.5
2.0,"2019-08-01 23:27:46.000000","2019-08-02 00:09:45.000000",1.0,20.72,1.0,N,48.0,156.0,1.0,58.5,0.5,0.5,5.0,18.36,0.3,85.66,2.5
2.0,"2019-08-02 01:32:56.000000","2019-08-02 01:32:58.000000",1.0,0.0,5.0,N,264.0,264.0,1.0,130.0,0.0,0.5,26.16,0.0,0.3,156.96,0.0
2.0,"2019-08-02 09:54:31.000000","2019-08-02 10:30:00.000000",1.0,16.9,1.0,N,231.0,156.0,2.0,47.0,0.0,0.5,0.0,12.24,0.3,62.54,2.5
1.0,"2019-08-02 15:03:57.000000","2019-08-02 16:30:27.000000",2.0,43.4,5.0,Y,138.0,265.0,2.0,150.0,0.0,0.0,0.0,6.12,0.3,156.42,0.0
2.0,"2019-08-02 16:09:13.000000","2019-08-02 16:09:20.000000",1.0,0.0,5.0,N,264.0,265.0,1.0,130.0,0.0,0.0,26.06,0.0,0.3,156.36,0.0
2.0,"2019-08-03 00:01:52.000000","2019-08-03 00:49:45.000000",1.0,29.74,1.0,N,132.0,156.0,2.0,80.0,0.5,0.5,0.0,12.24,0.3,93.54,0.0
