2.0,"2019-08-01 01:29:26.000000","2019-08-01 02:07:21.000000",1.0,28.72,5.0,N,132.0,265.0,1.0,130.0,0.0,0.0,29.38,16.62,0.3,176.3,0.0
2.0,"2019-08-01 18:42:56.000000","2019-08-01 19:48:24.000000",1.0,22.15,1.0,N,161.0,176.0,1.0,68.5,1.0,0.5,18.23,18.36,0.3,109.39,2.5
2.0,"2019-08-01 18:30:14.000000","2019-08-01 19:34:38.000000",1.0,38.47,3.0,N,132.0,265.0,1.0,118.5,1.0,0.0,29.36,26.99,0.3,176.15,0.0
2.0,"2019-08-01 20:47:44.000000","2019-08-01 21:33:05.000000",1.0,30.44,5.0,N,138.0,265.0,1.0,130.0,0.0,0.0,29.38,16.62,0.3,176.3,0.0
2.0,"2019-08-01 21:11:16.000000","2019-08-01 22:23:05.000000",1.0,30.08,1.0,N,244.0,176.0,2.0,84.0,0.5,0.5,0.0,11.52,0.3,99.32,2.5
2.0,"2019-08-02 02:17:09.000000","2019-08-02 03:06:41.000000",1.0,35.78,4.0,N,132.0,265.0,1.0,134.5,0.5,0.5,40.74,0.0,0.3,176.54,0.0
2.0,"2019-08-02 14:20:04.000000","2019-08-02 17:16:43.000000",6.0,18.84,3.0,N,163.0,1.0,1.0,134.0,0.0,0.0,29.36,12.5,0.3,176.16,0.0
2.0,"2019-08-02 15:32:34.000000","2019-08-02 17:52:05.000000",2.0,31.63,3.0,N,132.0,1.0,1.0,129.5,0.0,0.0,29.46,17.5,0.3,176.76,0.0
2.0,"2019-08-03 02:08:17.000000","2019-08-03 02:54:02.000000",1.0,21.14,1.0,N,48.0,176.0,1.0,60.0,0.5,0.5,0.0,12.24,0.3,76.04,2.5
2.0,"2019-08-03 15:42:53.000000","2019-08-03 16:39:13.000000",3.0,34.53,4.0,N,132.0,265.0,1.0,146.0,0.0,0.5,29.36,0.0,0.3,176.16,0.0
2.0,"2019-08-03 20:40:38.000000","2019-08-03 21:40:49.000000",2.0,37.03,4.0,N,264.0,265.0,2.0,175.0,0.5,0.5,0.0,0.0,0.3,176.3,0.0
2.0,"2019-08-04 03:26:20.000000","2019-08-04 04:17:23.000000",1.0,20.52,1.0,N,48.0,176.0,1.0,60.0,0.5,0.5,19.01,12.24,0.3,95.05,2.5
2.0,"2019-08-04 18:51:21.000000","2019-08-04 19:34:15.000000",1.0,25.79,5.0,N,138.0,265.0,1.0,140.0,0.0,0.5,35.2,0.0,0.3,176.0,0.0
2.0,"2019-08-04 22:44:00.000000","2019-08-04 22:44:24.000000",1.0,0.0,5.0,N,265.0,265.0,1.0,176.0,0.0,0.5,36.94,7.89,0.3,221.63,0.0
1.0,"2019-08-05 01:40:24.000000","2019-08-05 02:21:42.000000",1.0,28.0,1.0,N,132.0,176.0,2.0,73.5,0.5,0.5,0.0,12.24,0.3,87.04,0.0
2.0,"2019-08-05 05:23:24.000000","2019-08-05 06:06:30.000000",1.0,27.21,1.0,N,132.0,176.0,1.0,72.5,0.5,0.5,17.21,12.24,0.3,103.25,0.0
1.0,"2019-08-05 17:24:41.000000","2019-08-05 18:28:37.000000",2.0,26.9,1.0,N,132.0,176.0,2.0,73.5,1.0,0.5,0.0,12.24,0.3,87.54,0.0
2.0,"2019-08-05 21:21:58.000000","2019-08-05 22:17:54.000000",1.0,19.93,1.0,N,100.0,176.0,2.0,60.0,0.5,0.5,0.0,12.24,0.3,76.04,2.5
2.0,"2019-08-06 16:29:17.000000","2019-08-06 17:31:17.000000",1.0,35.62,5.0,N,132.0,1.0,1.0,126.0,0.0,0.0,25.0,24.74,0.3,176.04,0.0
2.0,"2019-08-07 00:11:25.000000","2019-08-07 00:53:25.000000",5.0,27.38,1.0,N,132.0,176.0,1.0,72.0,0.5,0.5,10.0,12.24,0.3,95.54,0.0
2.0,"2019-08-07 03:14:22.000000","2019-08-07 04:21:22.000000",1.0,40.67,4.0,N,264.0,265.0,2.0,172.5,0.5,0.5,0.0,0.0,0.3,176.3,2.5
2.0,"2019-08-07 21:05:44.000000","2019-08-07 21:43:07.000000",1.0,18.27,1.0,N,231.0,176.0,1.0,50.0,0.5,0.5,13.21,12.24,0.3,79.25,2.5
1.0,"2019-08-08 19:53:32.000000","2019-08-08 21:13:09.000000",1.0,29.1,5.0,N,138.0,265.0,1.0,130.0,0.0,0.0,29.35,16.62,0.3,176.27,0.0
1.0,"2019-08-08 21:08:05.000000","2019-08-08 22:08:29.000000",1.0,22.6,1.0,N,229.0,176.0,1.0,67.0,3.0,0.5,10.0,18.36,0.3,99.16,2.5
2.0,"2019-08-08 21:26:57.000000","2019-08-08 22:11:35.000000",2.0,15.76,1.0,N,13.0,176.0,1.0,47.0,0.5,0.5,13.83,18.36,0.3,82.99,2.5
1.0,"2019-08-09 00:15:21.000000","2019-08-09 00:58:47.000000",1.0,26.9,1.0,N,132.0,176.0,2.0,72.5,0.5,0.5,0.0,12.24,0.3,86.04,0.0
2.0,"2019-08-09 00:18:13.000000","2019-08-09 00:58:07.000000",1.0,23.32,5.0,N,229.0,265.0,1.0,138.0,0.0,0.0,29.38,6.12,0.3,176.3,2.5
1.0,"2019-08-09 12:19:44.000000","2019-08-09 13:31:33.000000",1.0,29.1,1.0,N,132.0,176.0,1.0,82.0,0.0,0.5,19.0,12.24,0.3,114.04,0.0
2.0,"2019-08-09 16:53:45.000000","2019-08-09 18:23:17.000000",1.0,42.21,5.0,N,132.0,265.0,1.0,176.0,0.0,0.5,36.58,6.12,0.3,219.5,0.0
2.0,"2019-08-09 17:52:15.000000","2019-08-09 19:16:58.000000",1.0,24.13,5.0,N,132.0,265.0,1.0,140.0,0.0,0.5,35.2,0.0,0.3,176.0,0.0
2.0,"2019-08-09 18:16:35.000000","2019-08-09 19:48:03.000000",3.0,43.7,5.0,N,132.0,265.0,1.0,126.0,0.0,0.5,25.0,24.74,0.3,176.54,0.0
2.0,"2019-08-09 23:06:08.000000","2019-08-09 23:56:14.000000",1.0,37.98,4.0,N,132.0,265.0,2.0,176.0,0.5,0.5,0.0,0.0,0.3,177.3,0.0
2.0,"2019-08-10 11:21:49.000000","2019-08-10 12:06:55.000000",3.0,25.86,5.0,N,132.0,265.0,1.0,176.0,0.0,0.0,56.56,12.24,0.3,245.1,0.0
1.0,"2019-08-10 15:02:53.000000","2019-08-10 16:07:58.000000",1.0,0.0,1.0,N,13.0,176.0,1.0,39.2,0.0,0.5,0.0,12.24,0.3,52.24,0.0
1.0,"2019-08-10 16:21:45.000000","2019-08-10 17:40:01.000000",3.0,27.7,1.0,N,132.0,176.0,2.0,82.5,0.0,0.5,0.0,12.24,0.3,95.54,0.0
2.0,"2019-08-10 17:34:48.000000","2019-08-10 18:18:21.000000",2.0,21.32,1.0,N,140.0,176.0,1.0,58.5,0.0,0.5,5.0,18.36,0.3,85.16,2.5
2.0,"2019-08-10 18:17:41.000000","2019-08-10 19:13:55.000000",1.0,17.54,1.0,N,71.0,176.0,1.0,57.5,0.0,0.5,0.0,12.24,0.3,70.54,0.0
2.0,"2019-08-11 10:32:02.000000","2019-08-11 11:42:26.000000",1.0,35.71,4.0,N,132.0,265.0,1.0,176.0,0.0,0.5,0.0,0.0,0.3,176.8,0.0
2.0,"2019-08-11 14:41:20.000000","2019-08-11 15:38:02.000000",6.0,27.29,1.0,N,132.0,176.0,1.0,74.0,0.0,0.5,21.76,12.24,0.3,108.8,0.0
1.0,"2019-08-11 15:32:06.000000","2019-08-11 16:35:49.000000",2.0,26.9,1.0,N,132.0,176.0,1.0,72.0,0.0,0.5,17.0,12.24,0.3,102.04,0.0
2.0,"2019-08-11 23:22:41.000000","2019-08-12 00:18:08.000000",1.0,33.18,5.0,N,14.0,265.0,1.0,176.0,0.0,0.5,30.0,28.74,0.3,235.54,0.0
2.0,"2019-08-12 02:42:37.000000","2019-08-12 03:22:22.000000",1.0,34.24,5.0,N,132.0,265.0,1.0,140.0,0.0,0.5,29.38,6.12,0.3,176.3,0.0
2.0,"2019-08-12 16:40:28.000000","2019-08-12 17:16:49.000000",1.0,27.92,5.0,N,92.0,265.0,1.0,170.0,0.0,0.5,0.0,6.12,0.3,176.92,0.0
1.0,"2019-08-14 17:22:50.000000","2019-08-14 19:06:28.000000",3.0,28.1,1.0,N,132.0,176.0,2.0,88.0,1.0,0.5,0.0,12.24,0.3,102.04,0.0
