,"2019-08-07 16:53:55.000000","2019-08-07 18:05:17.000000",,20.93,,,87.0,184.0,,58.38,2.75,0.0,0.0,6.12,0.3,67.55,0.0
,"2019-08-09 11:08:00.000000","2019-08-09 11:41:00.000000",,11.26,,,162.0,184.0,,50.93,2.75,0.5,0.0,0.0,0.3,54.48,0.0
,"2019-08-11 12:42:00.000000","2019-08-11 13:02:00.000000",,6.79,,,241.0,184.0,,32.45,2.75,0.5,0.0,0.0,0.3,36.0,0.0
,"2019-08-19 18:06:00.000000","2019-08-19 18:43:00.000000",,15.35,,,113.0,184.0,,61.85,2.75,0.5,0.0,0.0,0.3,65.4,0.0
,"2019-08-21 15:15:00.000000","2019-08-21 15:43:00.000000",,11.28,,,141.0,184.0,,39.82,2.75,0.5,0.0,6.12,0.3,49.49,0.0
,"2019-08-24 11:28:00.000000","2019-08-24 12:11:00.000000",,15.17,,,90.0,184.0,,50.33,2.75,0.5,0.0,6.12,0.3,60.0,0.0
,"2019-08-25 11:29:59.000000","2019-08-25 12:07:53.000000",,13.81,,,134.0,184.0,,44.51,2.75,0.0,0.0,6.12,0.3,53.68,0.0
,"2019-08-25 13:00:15.000000","2019-08-25 13:35:21.000000",,6.75,,,168.0,184.0,,27.27,2.75,0.0,0.0,0.0,0.3,30.32,0.0
,"2019-08-29 17:38:00.000000","2019-08-29 18:30:00.000000",,11.68,,,238.0,184.0,,40.72,2.75,0.5,0.0,0.0,0.3,44.27,0.0
,"2019-08-29 13:55:00.000000","2019-08-29 14:01:00.000000",,2.47,,,185.0,184.0,,25.45,2.75,0.5,0.0,0.0,0.3,29.0,0.0
